CHANNEL1,CHANNEL2,CHANNEL3,ENTRY AGE,SEX,POLICY TYPE 1,POLICY TYPE 2,POLICY TYPE 3,PAYMENT MODE,POLICY STATUS,BENEFIT,NON LAPSE GUARANTEED,SUBSTANDARD RISK,NUMBER OF ADVANCE PREMIUM,INITIAL BENEFIT,Full Benefit?,Policy Year (Decimal),Policy Year,Premium,Issue Date
2,3,0,3,M,8,41,A,Monthly,Surrender,140000,NO NLG,0,0,0,N,0.916666667,1,3000,18-Sep
2,3,0,27,M,12,58,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,1,2,437,18-Aug
2,3,0,40,M,12,58,A,Semiannually,Inforce,20000,NO NLG,0,0,0,N,1,2,492,18-Aug
2,3,0,30,F,12,58,A,Monthly,Lapse,21970,NO NLG,0,0,0,N,1,2,480,18-Aug
2,3,0,15,F,3,23,C,Monthly,Lapse,6000,NO NLG,0,0,0,N,1,2,,18-Aug
2,3,0,15,F,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,1,2,240,18-Aug
2,3,0,41,F,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,1,2,240,18-Aug
2,3,0,46,M,10,54,A,Annually,Inforce,11396,NO NLG,0,0,0,N,1,2,6000,18-Aug
2,3,0,30,F,3,6,D,Annually,Inforce,,NO NLG,0,0,0,N,0.916666667,1,600,18-Sep
2,3,0,64,M,14,62,C,Annually,Inforce,15000,NO NLG,0,0,0,N,0.916666667,1,300,18-Sep
2,3,0,8,F,17,65,A,Monthly,Lapse,50000,NO NLG,0,0,0,N,0.916666667,1,507,18-Sep
2,3,0,30,M,3,5,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.75,1,1200,18-Nov
2,3,0,42,F,12,58,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,1,2,576,18-Aug
2,3,0,32,M,10,55,D,Monthly,Inforce,,NO NLG,0,0,0,N,0.916666667,1,,18-Sep
2,3,0,22,F,17,66,A,Quaterly,Lapse,50000,NO NLG,0,0,0,N,0.916666667,1,132,18-Sep
2,3,0,36,M,3,5,A,Monthly,Inforce,6000,NO NLG,0,0,0,N,0.916666667,1,840,18-Sep
2,3,0,36,M,3,6,D,Monthly,Inforce,,NO NLG,0,0,0,N,0.916666667,1,360,18-Sep
2,3,0,14,F,8,52,C,Monthly,Inforce,17000,NO NLG,0,0,0,N,0.916666667,1,,18-Sep
2,3,0,38,F,12,58,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,0.916666667,1,511,18-Sep
2,3,0,19,F,17,66,A,Semiannually,Inforce,50000,NO NLG,0,0,0,N,0.916666667,1,129,18-Sep
2,3,0,23,M,3,5,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,0.916666667,1,1200,18-Sep
2,3,0,23,M,3,9,C,Monthly,Inforce,100,NO NLG,0,0,0,N,0.916666667,1,,18-Sep
2,3,0,23,M,3,15,C,Monthly,Inforce,20000,NO NLG,0,0,0,N,0.916666667,1,,18-Sep
2,3,0,67,F,8,41,A,Monthly,Inforce,200000,NO NLG,0,0,0,N,0.833333333,1,39984,18-Oct
2,3,0,67,F,8,44,D,Monthly,Inforce,,NO NLG,0,0,0,N,0.833333333,1,14400,18-Oct
2,3,0,23,F,3,5,A,Monthly,Inforce,10000,NO NLG,0,0,0,N,0.916666667,1,480,18-Sep
2,3,0,15,M,8,41,A,Annually,Inforce,140000,NO NLG,0,0,0,N,0.916666667,1,3000,18-Sep
2,3,0,15,M,8,43,C,Annually,Inforce,100000,NO NLG,0,0,0,N,0.916666667,1,,18-Sep
2,3,0,61,M,8,41,A,Monthly,Lapse,99000,NO NLG,0,0,0,N,0.916666667,1,3000,18-Sep
2,3,0,55,M,3,5,A,Annually,Inforce,50000,NO NLG,0,0,0,N,0.833333333,1,8600,18-Oct
2,3,0,46,M,3,5,A,Monthly,Inforce,6000,NO NLG,0,0,0,N,0.916666667,1,480,18-Sep
2,3,0,53,F,14,61,A,Semiannually,Inforce,6000,NO NLG,0,0,0,N,0.916666667,1,5899,18-Sep
2,3,0,28,M,3,5,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,0.916666667,1,480,18-Sep
2,3,0,34,M,17,65,A,Annually,Inforce,50000,NO NLG,0,0,0,N,0.916666667,1,611,18-Sep
2,3,0,57,F,8,52,C,Monthly,Lapse,17000,NO NLG,0,0,0,N,0.916666667,1,,18-Sep
2,3,0,32,M,12,58,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,0.916666667,1,437,18-Sep
2,3,0,43,M,8,41,A,Monthly,Inforce,50000,NO NLG,0,0,0,N,0.916666667,1,6000,18-Sep
2,3,0,43,M,8,52,C,Monthly,Inforce,17000,NO NLG,0,0,0,N,0.916666667,1,,18-Sep
2,3,0,26,F,12,58,A,Annually,Inforce,60000,NO NLG,0,0,0,N,0.916666667,1,1214,18-Sep
2,3,0,49,F,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.916666667,1,555,18-Sep
2,3,0,64,F,3,5,A,Monthly,Inforce,15000,NO NLG,0,0,0,N,0.916666667,1,1200,18-Sep
2,3,0,24,M,12,58,A,Quaterly,Inforce,27440,NO NLG,0,0,0,N,0.916666667,1,480,18-Sep
2,3,0,43,F,8,41,A,Annually,Inforce,400000,NO NLG,0,0,0,N,0.916666667,1,12000,18-Sep
2,3,0,28,M,10,54,A,Monthly,Inforce,4439,NO NLG,0,0,0,N,0.916666667,1,2400,18-Sep
2,3,0,28,M,10,55,D,Monthly,Inforce,,NO NLG,0,0,0,N,0.916666667,1,,18-Sep
2,3,0,23,F,12,58,A,Semiannually,Lapse,20000,NO NLG,0,0,0,N,0.916666667,1,343,18-Sep
2,3,0,24,M,3,5,A,Monthly,Lapse,80000,NO NLG,0,0,0,N,0.916666667,1,720,18-Sep
2,3,0,35,F,12,58,A,Annually,Inforce,100000,NO NLG,0,0,0,N,0.916666667,1,2023,18-Sep
2,3,0,36,M,12,58,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.916666667,1,511,18-Sep
2,3,0,8,M,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,0.916666667,1,480,18-Sep
2,3,0,19,M,3,9,C,Annually,Inforce,1300,NO NLG,0,0,0,N,0.916666667,1,,18-Sep
2,3,0,24,F,3,16,C,Monthly,Lapse,80,NO NLG,0,0,0,N,0.916666667,1,,18-Sep
2,3,0,24,F,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,0.916666667,1,360,18-Sep
2,3,0,32,F,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.916666667,1,405,18-Sep
2,3,0,50,F,12,58,A,Annually,Inforce,43200,NO NLG,0,0,0,N,0.833333333,1,1199,18-Oct
2,3,0,33,F,12,58,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.916666667,1,437,18-Sep
2,3,0,53,F,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.916666667,1,724,18-Sep
2,3,0,20,F,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.916666667,1,222,18-Sep
2,3,0,26,M,12,58,A,Monthly,Inforce,21970,NO NLG,0,0,0,N,0.916666667,1,480,18-Sep
2,3,0,48,M,3,5,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,0.833333333,1,1680,18-Oct
2,3,0,48,M,3,13,C,Quaterly,Lapse,14000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,48,M,3,16,C,Quaterly,Lapse,600,NO NLG,100,0,0,N,0.833333333,1,261,18-Oct
2,3,0,48,M,3,6,D,Quaterly,Lapse,,NO NLG,0,0,0,N,0.833333333,1,720,18-Oct
2,3,0,21,F,8,46,C,Annually,Inforce,5000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,21,F,8,49,C,Annually,Inforce,50000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,23,F,12,58,A,Annually,Inforce,55000,NO NLG,0,0,0,N,0.833333333,1,908,18-Oct
2,3,0,27,M,17,65,A,Monthly,Inforce,60000,NO NLG,0,0,0,N,0.833333333,1,627,18-Oct
2,3,0,27,M,8,45,C,Annually,Inforce,200000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,27,M,8,52,C,Annually,Inforce,18500,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,23,F,3,5,A,Monthly,Inforce,60000,NO NLG,0,0,0,N,0.833333333,1,1214,18-Oct
2,3,0,23,F,3,16,C,Monthly,Inforce,121,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,23,F,3,23,C,Monthly,Inforce,6000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,39,F,8,41,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,0.833333333,1,3000,18-Oct
2,3,0,39,F,8,45,C,Monthly,Lapse,70000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,39,F,8,43,C,Monthly,Lapse,70000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,39,F,12,58,A,Monthly,Lapse,29000,NO NLG,0,0,0,N,0.833333333,1,741,18-Oct
2,3,0,33,F,8,41,A,Annually,Inforce,100000,NO NLG,0,0,0,N,0.833333333,1,7000,18-Oct
2,3,0,33,F,8,52,C,Annually,Inforce,17000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,33,M,12,58,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.833333333,1,437,18-Oct
2,3,0,18,M,10,54,A,Annually,Inforce,4799,NO NLG,0,0,0,N,0.833333333,1,2400,18-Oct
2,3,0,18,M,10,55,D,Annually,Inforce,,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,29,F,10,55,D,Annually,Inforce,,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,41,M,17,65,A,Monthly,Inforce,100000,NO NLG,0,0,0,N,0.833333333,1,2170,18-Oct
2,3,0,36,M,8,41,A,Monthly,Inforce,40000,NO NLG,0,0,0,N,0.833333333,1,6000,18-Oct
2,3,0,32,F,12,58,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.833333333,1,437,18-Oct
2,3,0,44,M,17,65,A,Monthly,Inforce,200000,NO NLG,0,0,0,N,0.833333333,1,5819,18-Oct
2,3,0,29,M,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.833333333,1,720,18-Oct
2,3,0,29,M,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,0.833333333,1,240,18-Oct
2,3,0,51,M,12,58,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,0.833333333,1,782,18-Oct
2,3,0,1,F,3,23,C,Monthly,Lapse,6000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,18,M,3,5,A,Monthly,Inforce,100000,NO NLG,0,0,0,N,0.833333333,1,3600,18-Oct
2,3,0,18,M,3,23,C,Monthly,Inforce,15000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,47,F,12,58,A,Quaterly,Inforce,20400,NO NLG,0,0,0,N,0.833333333,1,600,18-Oct
2,3,0,6,M,3,5,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,0.833333333,1,2400,18-Oct
2,3,0,6,M,3,23,C,Monthly,Inforce,11000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,0,F,10,54,A,Annually,Inforce,15245,NO NLG,0,0,0,Y,0.833333333,1,6000,18-Oct
2,3,0,22,M,3,5,A,Monthly,Lapse,50000,NO NLG,0,0,0,N,0.833333333,1,720,18-Oct
2,3,0,25,M,3,16,C,Annually,Inforce,720,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,31,M,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.833333333,1,405,18-Oct
2,3,0,49,M,8,41,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.833333333,1,3600,18-Oct
2,3,0,49,M,8,52,C,Monthly,Lapse,17000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,49,M,8,44,D,Monthly,Lapse,,NO NLG,0,0,0,N,0.833333333,1,1200,18-Oct
2,3,0,37,F,12,58,A,Monthly,Inforce,30000,NO NLG,0,0,0,N,0.833333333,1,767,18-Oct
2,3,0,19,F,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.833333333,1,960,18-Oct
2,3,0,19,F,3,23,C,Monthly,Lapse,6000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,50,F,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.833333333,1,555,18-Oct
2,3,0,18,M,17,65,A,Monthly,Inforce,96000,NO NLG,0,0,0,N,0.833333333,1,1170,18-Oct
2,3,0,36,F,3,13,C,Semiannually,Inforce,10000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,36,F,3,23,C,Semiannually,Inforce,11000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,36,F,3,8,C,Semiannually,Inforce,4000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,36,F,3,6,D,Semiannually,Inforce,,NO NLG,0,0,0,N,0.833333333,1,480,18-Oct
2,3,0,47,F,17,65,A,Monthly,Lapse,56400,NO NLG,0,0,0,N,0.75,1,1620,18-Nov
2,3,0,42,F,12,58,A,Monthly,Inforce,42000,NO NLG,0,0,0,N,0.833333333,1,1210,18-Oct
2,3,0,41,M,8,41,A,Annually,Inforce,150000,NO NLG,0,0,0,N,0.833333333,1,10000,18-Oct
2,3,0,17,F,10,54,A,Annually,Inforce,10007,NO NLG,0,0,0,N,0.75,1,5000,18-Nov
2,3,0,56,M,17,65,A,Annually,Inforce,60000,NO NLG,0,0,0,N,0.833333333,1,3764,18-Oct
2,3,0,47,M,3,5,A,Annually,Inforce,200000,NO NLG,0,0,0,N,0.833333333,1,5000,18-Oct
2,3,0,47,M,3,10,C,Annually,Inforce,200000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,47,M,3,7,B,Annually,Inforce,,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,49,F,3,5,A,Semiannually,Lapse,10000,NO NLG,0,0,0,N,0.833333333,1,600,18-Oct
2,3,0,49,F,3,8,C,Semiannually,Lapse,6000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,49,F,3,6,D,Semiannually,Lapse,,NO NLG,0,0,0,N,0.833333333,1,200,18-Oct
2,3,0,1,F,3,6,D,Annually,Inforce,,NO NLG,0,0,0,N,0.833333333,1,200,18-Oct
2,3,0,39,F,12,58,A,Monthly,Inforce,30000,NO NLG,0,0,0,N,0.833333333,1,767,18-Oct
2,3,0,50,F,12,58,A,Semiannually,Lapse,40000,NO NLG,0,0,0,N,0.833333333,1,1154,18-Oct
2,3,0,53,M,12,58,A,Monthly,Inforce,30677,NO NLG,0,0,0,N,0.833333333,1,1200,18-Oct
2,3,0,48,M,8,41,A,Annually,Inforce,100000,NO NLG,0,0,0,N,0.833333333,1,3800,18-Oct
2,3,0,58,M,3,5,A,Annually,Inforce,13000,NO NLG,0,0,0,N,0.75,1,2500,18-Nov
2,3,0,33,F,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.833333333,1,405,18-Oct
2,3,0,52,F,12,58,A,Monthly,Inforce,30677,NO NLG,0,0,0,N,0.833333333,1,1200,18-Oct
2,3,0,19,F,12,58,A,Annually,Inforce,29700,NO NLG,0,0,0,N,0.833333333,1,330,18-Oct
2,3,0,39,F,17,66,A,Monthly,Lapse,50000,NO NLG,0,0,0,N,0.833333333,1,382,18-Oct
2,3,0,57,F,17,65,A,Annually,Inforce,60000,NO NLG,0,0,0,N,0.833333333,1,2759,18-Oct
2,3,0,45,M,12,58,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,0.75,1,576,18-Nov
2,3,0,50,F,10,54,A,Annually,Inforce,3750,NO NLG,0,0,0,N,0.833333333,1,2000,18-Oct
2,3,0,50,F,10,56,B,Annually,Inforce,,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,29,F,8,46,C,Monthly,Inforce,300,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,27,F,12,58,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.75,1,437,18-Nov
2,3,0,1,F,3,5,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,0.833333333,1,1920,18-Oct
2,3,0,1,F,3,8,C,Monthly,Inforce,40000,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,34,M,3,14,C,Monthly,Inforce,160,NO NLG,0,0,0,N,0.833333333,1,,18-Oct
2,3,0,21,M,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.833333333,1,840,18-Oct
2,3,0,46,F,12,58,A,Monthly,Inforce,24000,NO NLG,0,0,0,N,0.75,1,719,18-Nov
2,3,0,45,M,3,5,A,Monthly,Inforce,37000,NO NLG,0,0,0,N,0.75,1,6000,18-Nov
2,3,0,45,M,3,23,C,Monthly,Inforce,17000,NO NLG,0,0,0,N,0.75,1,,18-Nov
2,3,0,45,M,3,15,C,Monthly,Inforce,40000,NO NLG,0,0,0,N,0.75,1,,18-Nov
2,3,0,33,F,8,41,A,Monthly,Inforce,300000,NO NLG,0,0,0,N,0.75,1,6000,18-Nov
2,3,0,33,F,8,52,C,Monthly,Inforce,17000,NO NLG,0,0,0,N,0.75,1,,18-Nov
2,3,0,42,M,8,41,A,Annually,Inforce,2000000,NO NLG,0,0,0,N,0.583333333,1,30000,19-Jan
2,3,0,42,M,8,43,C,Annually,Inforce,400000,NO NLG,0,0,0,N,0.583333333,1,,19-Jan
2,3,0,27,F,12,58,A,Annually,Inforce,25800,NO NLG,0,0,0,N,0.75,1,522,18-Nov
2,3,0,46,M,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.75,1,555,18-Nov
2,3,0,48,F,12,58,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,0.75,1,588,18-Nov
2,3,0,41,F,8,41,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,0.75,1,3960,18-Nov
2,3,0,41,F,8,52,C,Quaterly,Lapse,17000,NO NLG,0,0,0,N,0.75,1,,18-Nov
2,3,0,41,F,8,43,C,Quaterly,Lapse,30000,NO NLG,0,0,0,N,0.75,1,,18-Nov
2,3,0,32,M,12,58,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,0.75,1,437,18-Nov
2,3,0,24,F,12,58,A,Annually,Inforce,73000,NO NLG,0,0,0,N,0.75,1,1205,18-Nov
2,3,0,57,F,12,58,A,Monthly,Inforce,21400,NO NLG,0,0,0,N,0.75,1,1435,18-Nov
2,3,0,22,F,12,58,A,Monthly,Inforce,20202,NO NLG,0,0,0,N,0.75,1,360,18-Nov
2,3,0,46,F,12,58,A,Monthly,Inforce,24000,NO NLG,0,0,0,N,0.75,1,719,18-Nov
2,3,0,47,M,12,58,A,Monthly,Inforce,82000,NO NLG,0,0,0,N,0.75,1,2458,18-Nov
2,3,0,36,F,12,58,A,Monthly,Inforce,40000,NO NLG,0,0,0,N,0.75,1,1023,18-Nov
2,3,0,45,M,17,65,A,Annually,Inforce,50000,NO NLG,0,0,0,N,0.75,1,1350,18-Nov
2,3,0,31,M,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.75,1,405,18-Nov
2,3,0,62,M,3,5,A,Annually,Inforce,100000,NO NLG,0,1,0,N,0.75,1,15000,18-Nov
2,3,0,62,M,3,7,B,Annually,Inforce,,NO NLG,0,1,0,N,0.75,1,,18-Nov
2,3,0,29,M,12,58,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,0.75,1,437,18-Nov
2,3,0,37,F,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.75,1,473,18-Nov
2,3,0,34,F,3,5,A,Monthly,Lapse,80000,NO NLG,0,0,0,N,0.75,1,720,18-Nov
2,3,0,40,F,3,5,A,Monthly,Inforce,60000,NO NLG,0,0,0,N,0.75,1,840,18-Nov
2,3,0,40,F,3,6,D,Monthly,Inforce,,NO NLG,0,0,0,N,0.75,1,360,18-Nov
2,3,0,22,M,12,58,A,Semiannually,Inforce,20000,NO NLG,0,0,0,N,0.75,1,343,18-Nov
2,3,0,22,F,12,58,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,0.75,1,356,18-Nov
2,3,0,21,M,17,66,A,Semiannually,Lapse,50000,NO NLG,0,0,0,N,0.75,1,193,18-Nov
2,3,0,19,F,17,66,A,Quaterly,Lapse,50000,NO NLG,0,0,0,N,0.75,1,63,18-Nov
2,3,0,40,F,3,6,D,Semiannually,Inforce,,NO NLG,0,0,0,N,0.75,1,1000,18-Nov
2,3,0,34,F,17,66,A,Quaterly,Lapse,50000,NO NLG,0,0,0,N,0.75,1,209,18-Nov
2,3,0,33,F,12,58,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,0.666666667,1,437,18-Dec
2,3,0,47,M,12,58,A,Monthly,Lapse,96096,NO NLG,0,0,0,N,0.75,1,2880,18-Nov
2,3,0,53,M,12,58,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,0.75,1,768,18-Nov
2,3,0,68,M,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,0.75,1,720,18-Nov
2,3,0,31,M,10,55,D,Annually,Inforce,,NO NLG,0,0,0,N,0.75,1,,18-Nov
2,3,0,19,F,17,66,A,Semiannually,Lapse,50000,NO NLG,0,0,0,N,0.75,1,62,18-Nov
2,3,0,23,M,12,58,A,Quaterly,Inforce,50000,NO NLG,0,0,0,N,0.75,1,875,18-Nov
2,3,0,21,M,3,13,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,21,F,12,58,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.75,1,356,18-Nov
2,3,0,2,M,19,69,A,Annually,Inforce,40000,NO NLG,0,0,0,N,0.666666667,1,1200,18-Dec
2,3,0,2,M,19,72,C,Annually,Inforce,20000,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,42,F,19,82,C,Annually,Inforce,1200,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,35,M,12,58,A,Monthly,Lapse,22000,NO NLG,0,0,0,N,0.666666667,1,481,18-Dec
2,3,0,19,M,12,58,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.666666667,1,240,18-Dec
2,3,0,49,M,3,14,C,Quaterly,Inforce,220,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,30,F,17,66,A,Quaterly,Lapse,50000,NO NLG,0,0,0,N,0.666666667,1,209,18-Dec
2,3,0,35,F,12,58,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.666666667,1,437,18-Dec
2,3,0,51,M,8,41,A,Annually,Inforce,100000,NO NLG,100,0,0,N,0.666666667,1,11457,18-Dec
2,3,0,51,M,8,52,C,Annually,Inforce,17000,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,32,M,3,12,C,Monthly,Lapse,40,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,32,M,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,0.666666667,1,372,18-Dec
2,3,0,36,F,12,58,A,Annually,Inforce,30000,NO NLG,0,0,0,N,0.666666667,1,710,18-Dec
2,3,0,49,F,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.666666667,1,555,18-Dec
2,3,0,27,M,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.666666667,1,405,18-Dec
2,3,0,38,M,8,41,A,Monthly,Lapse,1000000,NO NLG,0,0,0,N,0.666666667,1,4800,18-Dec
2,3,0,38,M,8,46,C,Monthly,Lapse,400,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,5,F,10,54,A,Annually,Inforce,10126,NO NLG,0,0,0,N,0.666666667,1,5000,18-Dec
2,3,0,5,F,10,55,D,Annually,Inforce,,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,19,F,17,66,A,Semiannually,Lapse,50000,NO NLG,0,0,0,N,0.666666667,1,62,18-Dec
2,3,0,34,M,17,65,A,Annually,Inforce,165548,NO NLG,0,0,0,N,0.666666667,1,2023,18-Dec
2,3,0,15,M,8,41,A,Annually,Inforce,30000,NO NLG,0,0,0,N,0.666666667,1,3000,18-Dec
2,3,0,15,M,8,52,C,Annually,Inforce,17000,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,29,M,12,58,A,Quaterly,Inforce,20000,NO NLG,0,0,0,N,0.666666667,1,429,18-Dec
2,3,0,47,F,12,58,A,Annually,Inforce,180000,NO NLG,0,0,0,N,0.666666667,1,4995,18-Dec
2,3,0,40,F,3,5,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,0.666666667,1,1200,18-Dec
2,3,0,20,F,17,66,A,Quaterly,Lapse,50000,NO NLG,0,0,0,N,0.666666667,1,132,18-Dec
2,3,0,27,M,3,23,C,Monthly,Lapse,6000,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,56,F,12,58,A,Annually,Inforce,90000,NO NLG,0,0,0,N,0.666666667,1,5590,18-Dec
2,3,0,33,M,10,55,D,Annually,Inforce,,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,32,M,12,58,A,Monthly,Lapse,21970,NO NLG,0,0,0,N,0.666666667,1,480,18-Dec
2,3,0,51,F,19,79,C,Monthly,Lapse,4000,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,56,F,10,55,D,Annually,Inforce,,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,18,M,10,54,A,Monthly,Inforce,4444,NO NLG,0,0,0,N,0.666666667,1,2400,18-Dec
2,3,0,42,M,12,58,A,Monthly,Inforce,20800,NO NLG,0,0,0,N,0.666666667,1,599,18-Dec
2,3,0,22,M,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.666666667,1,330,18-Dec
2,3,0,45,M,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.666666667,1,534,18-Dec
2,3,0,23,M,3,5,A,Monthly,Lapse,40000,NO NLG,0,0,0,N,0.666666667,1,720,18-Dec
2,3,0,54,F,10,55,D,Monthly,Inforce,,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,12,F,10,54,A,Monthly,Inforce,89312,NO NLG,0,0,0,N,0.666666667,1,48000,18-Dec
2,3,0,12,F,10,55,D,Monthly,Inforce,,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,20,F,3,5,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,0.666666667,1,1200,18-Dec
2,3,0,29,F,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.666666667,1,405,18-Dec
2,3,0,29,M,8,41,A,Annually,Inforce,100000,NO NLG,0,0,0,N,0.666666667,1,20000,18-Dec
2,3,0,44,F,12,58,A,Annually,Inforce,20000,NO NLG,0,0,0,N,0.666666667,1,534,18-Dec
2,3,0,45,M,3,10,C,Monthly,Inforce,50000,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,28,M,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.666666667,1,1440,18-Dec
2,3,0,28,M,3,23,C,Monthly,Lapse,11000,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,44,F,10,55,D,Annually,Inforce,,NO NLG,0,0,0,N,0.666666667,1,,18-Dec
2,3,0,21,F,12,58,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,0.666666667,1,356,18-Dec
